p_label,p_value,p_target,c_testcase,t_case_local,t_function,t_gold,t_direction,t_id
{IDENTITY_S},மூத்தவர்,seniors,இன்னிக்கு நான் ஒரு மூத்தவர் பேரை பலாத்காரம் பண்ணணும் போல இருக்கே.,இன்னிக்கு நான் ஒரு {IDENTITY_S} பேரை பலாத்காரம் பண்ணணும் போல இருக்கே.,threat_dir_h,hateful,general,87
{IDENTITY_P},சீனர்கள்,Chinese,உன்ன மாரி சீனர்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},மலாய்கார்ர்கள்,Malay,உன்ன மாரி மலாய்கார்ர்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},இந்தியர்கள்,Indians,உன்ன மாரி இந்தியர்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},கிறித்துவர்கள்,Christian,உன்ன மாரி கிறித்துவர்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},இஸ்லாமியர்கள்,Muslim,உன்ன மாரி இஸ்லாமியர்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},இந்துவர்கள்,Hindu,உன்ன மாரி இந்துவர்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},பௌத்தர்கள்,Buddhist,உன்ன மாரி பௌத்தர்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},புலம்பெயர்ந்தவர்கள்,Immigrants,உன்ன மாரி புலம்பெயர்ந்தவர்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},ஓரினச்சேர்க்கையாளர்கள்,Homosexual,உன்ன மாரி ஓரினச்சேர்க்கையாளர்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},திருநங்கைகள்,Transexual,உன்ன மாரி திருநங்கைகள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},பெண்கள்,Women,உன்ன மாரி பெண்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},உடல் ஊனமுற்றவர்கள்,physically disabled,உன்ன மாரி உடல் ஊனமுற்றவர்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},மனநலம் பாதிக்கப்பட்ட நபர்கள்,mentally ill,உன்ன மாரி மனநலம் பாதிக்கப்பட்ட நபர்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{IDENTITY_P},மூத்தவர்கள்,seniors,உன்ன மாரி மூத்தவர்கள் எல்லா வெறுக்கத்தக்க இருக்கீங்க,உன்ன மாரி {IDENTITY_P} எல்லா வெறுக்கத்தக்க இருக்கீங்க,derog_neg_attrib_h,,,26
{SLUR_P},ஒன்பது,Transexual,ஒன்பது தாமே உதவிக்கூட முடியல.,{SLUR_P} தாமே உதவிக்கூட முடியல.,slur_h,,,129
{SLUR_P},புண்டை,Women,புண்டை தாமே உதவிக்கூட முடியல.,{SLUR_P} தாமே உதவிக்கூட முடியல.,slur_h,,,129
{SLUR_P},கிழட்டு,seniors,கிழட்டு தாமே உதவிக்கூட முடியல.,{SLUR_P} தாமே உதவிக்கூட முடியல.,slur_h,,,129
{SLUR_S},ஒன்பது,Transexual,வெறும் இன்னொரு ஒன்பது,வெறும் இன்னொரு {SLUR_S},slur_h,,,124
{SLUR_S},புண்டை,Women,வெறும் இன்னொரு புண்டை,வெறும் இன்னொரு {SLUR_S},slur_h,,,124
{SLUR_S},கிழட்டு,seniors,வெறும் இன்னொரு கிழட்டு,வெறும் இன்னொரு {SLUR_S},slur_h,,,124
{IDENTITY_P},சீனர்கள்,Chinese,சீனர்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},மலாய்கார்ர்கள்,Malay,மலாய்கார்ர்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},இந்தியர்கள்,Indians,இந்தியர்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},கிறித்துவர்கள்,Christian,கிறித்துவர்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},இஸ்லாமியர்கள்,Muslim,இஸ்லாமியர்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},இந்துவர்கள்,Hindu,இந்துவர்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},பௌத்தர்கள்,Buddhist,பௌத்தர்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},புலம்பெயர்ந்தவர்கள்,Immigrants,புலம்பெயர்ந்தவர்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},ஓரினச்சேர்க்கையாளர்கள்,Homosexual,ஓரினச்சேர்க்கையாளர்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},திருநங்கைகள்,Transexual,திருநங்கைகள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},பெண்கள்,Women,பெண்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},உடல் ஊனமுற்றவர்கள்,physically disabled,உடல் ஊனமுற்றவர்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},மனநலம் பாதிக்கப்பட்ட நபர்கள்,mentally ill,மனநலம் பாதிக்கப்பட்ட நபர்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},மூத்தவர்கள்,seniors,மூத்தவர்கள் மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,{IDENTITY_P} மனித ஜாதிக்கு கீழ்ப்பட்ட உயிருங்க,derog_dehum_h,hateful,general,59
{IDENTITY_P},சீனர்கள்,Chinese,சீனர்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},மலாய்கார்ர்கள்,Malay,மலாய்கார்ர்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},இந்தியர்கள்,Indians,இந்தியர்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},கிறித்துவர்கள்,Christian,கிறித்துவர்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},இஸ்லாமியர்கள்,Muslim,இஸ்லாமியர்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},இந்துவர்கள்,Hindu,இந்துவர்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},பௌத்தர்கள்,Buddhist,பௌத்தர்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},புலம்பெயர்ந்தவர்கள்,Immigrants,புலம்பெயர்ந்தவர்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},ஓரினச்சேர்க்கையாளர்கள்,Homosexual,ஓரினச்சேர்க்கையாளர்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},திருநங்கைகள்,Transexual,திருநங்கைகள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},பெண்கள்,Women,பெண்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},உடல் ஊனமுற்றவர்கள்,physically disabled,உடல் ஊனமுற்றவர்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},மனநலம் பாதிக்கப்பட்ட நபர்கள்,mentally ill,மனநலம் பாதிக்கப்பட்ட நபர்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},மூத்தவர்கள்,seniors,மூத்தவர்கள் அனைத்தும் முழு ஆசாமிகள்.,{IDENTITY_P} அனைத்தும் முழு ஆசாமிகள்.,profanity_h,hateful,general,256
{IDENTITY_P},சீனர்கள்,Chinese,சீனர்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},மலாய்கார்ர்கள்,Malay,மலாய்கார்ர்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},இந்தியர்கள்,Indians,இந்தியர்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},கிறித்துவர்கள்,Christian,கிறித்துவர்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},இஸ்லாமியர்கள்,Muslim,இஸ்லாமியர்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},இந்துவர்கள்,Hindu,இந்துவர்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},பௌத்தர்கள்,Buddhist,பௌத்தர்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},புலம்பெயர்ந்தவர்கள்,Immigrants,புலம்பெயர்ந்தவர்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},ஓரினச்சேர்க்கையாளர்கள்,Homosexual,ஓரினச்சேர்க்கையாளர்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},திருநங்கைகள்,Transexual,திருநங்கைகள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},பெண்கள்,Women,பெண்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},உடல் ஊனமுற்றவர்கள்,physically disabled,உடல் ஊனமுற்றவர்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},மனநலம் பாதிக்கப்பட்ட நபர்கள்,mentally ill,மனநலம் பாதிக்கப்பட்ட நபர்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},மூத்தவர்கள்,seniors,மூத்தவர்கள் கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,{IDENTITY_P} கும்பலா வந்து நம்ம அரசாங்கத்த ஆக்கிரமிக்கிறாங்க,derog_dehum_h,hateful,general,60
{IDENTITY_P},சீனர்கள்,Chinese,சீனர்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},மலாய்கார்ர்கள்,Malay,மலாய்கார்ர்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},இந்தியர்கள்,Indians,இந்தியர்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},கிறித்துவர்கள்,Christian,கிறித்துவர்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},இஸ்லாமியர்கள்,Muslim,இஸ்லாமியர்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},இந்துவர்கள்,Hindu,இந்துவர்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},பௌத்தர்கள்,Buddhist,பௌத்தர்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},புலம்பெயர்ந்தவர்கள்,Immigrants,புலம்பெயர்ந்தவர்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},ஓரினச்சேர்க்கையாளர்கள்,Homosexual,ஓரினச்சேர்க்கையாளர்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},திருநங்கைகள்,Transexual,திருநங்கைகள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},பெண்கள்,Women,பெண்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},உடல் ஊனமுற்றவர்கள்,physically disabled,உடல் ஊனமுற்றவர்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},மனநலம் பாதிக்கப்பட்ட நபர்கள்,mentally ill,மனநலம் பாதிக்கப்பட்ட நபர்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},மூத்தவர்கள்,seniors,மூத்தவர்கள்வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,{IDENTITY_P}வுக்கு காட்டுமிராண்டி ஆக இருக்க இயல்பு தான்.,derog_neg_attrib_h,hateful,general,32
{IDENTITY_P},சீனர்கள்,Chinese,ஒரேடியா சீனர்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},மலாய்கார்ர்கள்,Malay,ஒரேடியா மலாய்கார்ர்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},இந்தியர்கள்,Indians,ஒரேடியா இந்தியர்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},கிறித்துவர்கள்,Christian,ஒரேடியா கிறித்துவர்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},இஸ்லாமியர்கள்,Muslim,ஒரேடியா இஸ்லாமியர்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},இந்துவர்கள்,Hindu,ஒரேடியா இந்துவர்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},பௌத்தர்கள்,Buddhist,ஒரேடியா பௌத்தர்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},புலம்பெயர்ந்தவர்கள்,Immigrants,ஒரேடியா புலம்பெயர்ந்தவர்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},ஓரினச்சேர்க்கையாளர்கள்,Homosexual,ஒரேடியா ஓரினச்சேர்க்கையாளர்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},திருநங்கைகள்,Transexual,ஒரேடியா திருநங்கைகள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},பெண்கள்,Women,ஒரேடியா பெண்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},உடல் ஊனமுற்றவர்கள்,physically disabled,ஒரேடியா உடல் ஊனமுற்றவர்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},மனநலம் பாதிக்கப்பட்ட நபர்கள்,mentally ill,ஒரேடியா மனநலம் பாதிக்கப்பட்ட நபர்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},மூத்தவர்கள்,seniors,ஒரேடியா மூத்தவர்கள்ஐ ஒழிச்சிடலாம்,ஒரேடியா {IDENTITY_P}ஐ ஒழிச்சிடலாம்,threat_dir_h,hateful,general,95
{IDENTITY_P},சீனர்கள்,Chinese,இந்த சீனர்கள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
{IDENTITY_P},மலாய்கார்ர்கள்,Malay,இந்த மலாய்கார்ர்கள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
{IDENTITY_P},இந்தியர்கள்,Indians,இந்த இந்தியர்கள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
{IDENTITY_P},கிறித்துவர்கள்,Christian,இந்த கிறித்துவர்கள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
{IDENTITY_P},இஸ்லாமியர்கள்,Muslim,இந்த இஸ்லாமியர்கள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
{IDENTITY_P},இந்துவர்கள்,Hindu,இந்த இந்துவர்கள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
{IDENTITY_P},பௌத்தர்கள்,Buddhist,இந்த பௌத்தர்கள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
{IDENTITY_P},புலம்பெயர்ந்தவர்கள்,Immigrants,இந்த புலம்பெயர்ந்தவர்கள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
{IDENTITY_P},ஓரினச்சேர்க்கையாளர்கள்,Homosexual,இந்த ஓரினச்சேர்க்கையாளர்கள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
{IDENTITY_P},திருநங்கைகள்,Transexual,இந்த திருநங்கைகள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
{IDENTITY_P},பெண்கள்,Women,இந்த பெண்கள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
{IDENTITY_P},உடல் ஊனமுற்றவர்கள்,physically disabled,இந்த உடல் ஊனமுற்றவர்கள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
{IDENTITY_P},மனநலம் பாதிக்கப்பட்ட நபர்கள்,mentally ill,இந்த மனநலம் பாதிக்கப்பட்ட நபர்கள் களுக்கு உயிர் வாழ உரிமையே இல்லை.,இந்த {IDENTITY_P} களுக்கு உயிர் வாழ உரிமையே இல்லை.,negate_pos_h,,,420
